Label,X_max,X_min,X_Aver,X_Median,X_Variance,X_StandardDeviation,X_MedianAbsoluteDeviation,X_RootMeanSquare,Y_max,Y_min,Y_Aver,Y_Median,Y_Variance,Y_StandardDeviation,Y_MedianAbsoluteDeviation,Y_RootMeanSquare,Z_max,Z_min,Z_Aver,Z_Median,Z_Variance,Z_StandardDeviation,Z_MedianAbsoluteDeviation,Z_RootMeanSquare,X-Y_max,X-Y_min,X-Y_Aver,X-Y_Median,X-Y_Variance,X-Y_StandardDeviation,X-Y_MedianAbsoluteDeviation,X-Y_RootMeanSquare,Y-Z_max,Y-Z_min,Y-Z_Aver,Y-Z_Median,Y-Z_Variance,Y-Z_StandardDeviation,Y-Z_MedianAbsoluteDeviation,Y-Z_RootMeanSquare,Z-X_max,Z-X_min,Z-X_Aver,Z-X_Median,Z-X_Variance,Z-X_StandardDeviation,Z-X_MedianAbsoluteDeviation,Z-X_RootMeanSquare
4,11.014524,-10.840945,-4.265611516,-4.9200845,24.48155992,4.947884388,2.7240028,6.532763697,7.5225816,-16.402676,-4.654483767,-6.9198413,42.10493205,6.488831331,3.7553053,7.985558915,3.4685998,-6.872556,-2.525787024,-2.3409307,4.604594769,2.145831953,1.7381904,3.314241219,21.6783,-16.9934446,0.388872251,2.2906528,111.8468761,10.57576835,7.0209966,10.58291537,12.7108167,-16.89827575,-2.128696743,-5.4438165,69.94527524,8.363329196,5.5078614,8.629984071,7.248445822,-10.17356064,1.739824492,2.1212627,11.21689294,3.34916302,1.2695253,3.774106808
4,3.5751417,-11.969811,-4.692807152,-5.542577,19.74004995,4.4429776,2.949058,6.462390341,9.340978,-14.308348,-5.062492087,-7.331644,33.07293633,5.750907435,2.454656,7.661707542,7.1407065,-7.796119,-2.763258422,-3.4572272,9.386723284,3.063775985,2.0865467,4.125811483,12.752715,-18.681956,0.369684935,1.8794486,78.25483589,8.846176343,6.1106011,8.853897607,14.468161,-14.38915196,-2.299233665,-3.967791,57.15714888,7.560234711,4.9398366,7.902127835,14.4077072,-4.47177024,1.929548729,2.2804771,9.661994959,3.108374971,1.7118541,3.658572571
4,9.053674,-11.887212,-3.810094945,-5.0224366,26.30507911,5.128847737,3.2656914,6.389202031,7.2352777,-16.147694,-4.944659277,-7.282563,37.24276241,6.102684853,3.9384615,7.854452099,3.2112231,-7.8637557,-2.758534206,-2.742558,5.052079993,2.24768325,1.8237831,3.558312938,20.0436585,-16.854582,1.134564331,2.3612815,110.4263632,10.50839489,8.6951422,10.56946543,12.129026,-15.5886479,-2.18612507,-5.241506,63.49487986,7.968367452,5.1331688,8.262809612,11.3263701,-10.1190937,1.051560739,2.3618802,18.10247946,4.254700866,1.4981716,4.382722835
4,12.680291,-18.77473,-3.489631872,-5.365406,41.13970895,6.414024396,2.8101942,7.301865485,9.504981,-19.6133,-4.81737675,-6.4643445,37.85094377,6.152312067,3.3578677,7.813965864,2.9897594,-9.790489,-2.452018141,-2.7988217,5.916642971,2.432415049,1.628057,3.453843646,22.438458,-24.640524,1.327744878,1.664569,115.8400253,10.76290042,7.1071875,10.84448855,15.371972,-22.6030594,-2.36535861,-4.220379,65.76124384,8.109330665,4.337695,8.44725785,17.0191816,-14.8189116,1.037613732,2.2397757,30.22121479,5.49738254,1.8339586,5.594448771
1,10.4967785,-11.086949,-2.101714051,-4.1461587,35.0610014,5.921233098,4.2766433,6.283168257,19.612701,-5.1259856,8.877891237,7.6452847,68.9456297,8.30335051,7.3956893,12.15576335,16.895882,-12.226589,0.959829515,1.4957775,48.62625577,6.973252883,5.5731028,7.03900053,10.9618524,-30.69965,-10.97960529,-10.8648874,116.9295788,10.81339812,7.78474595,15.41042865,27.3621336,-4.3807904,7.918061722,8.34917992,42.57708366,6.525111774,4.36043992,10.26025268,24.4310335,-9.9628715,3.061543566,1.4383167,66.29396496,8.142110596,5.2822076,8.698678863
1,7.463924,-12.225392,-1.366834352,-1.0055647,28.25415382,5.31546365,4.4687774,5.488386827,19.612701,-4.7668557,8.840322889,7.557896,68.71019266,8.289161155,8.091803,12.11864272,14.407707,-9.282919,1.508613713,1.894412,31.56576269,5.618341632,3.9372646,5.817360057,11.0983217,-27.4172,-10.20715724,-10.3872432,87.01941343,9.328419664,6.7061598,13.82770669,24.1670714,-6.3763578,7.331709177,7.6422915,44.55810885,6.675186054,4.8344925,9.915244238,21.226394,-8.948329,2.875448065,1.929128,31.01099577,5.568751725,3.1489737,6.267311812
1,10.010158,-13.034633,-1.898157461,-2.991555,39.72003403,6.302383203,4.9386394,6.582023684,19.612701,-3.1358056,8.860069149,7.095815,64.81613054,8.050846573,6.403292,11.971506,14.367006,-11.019912,1.82198156,3.5380316,42.45389767,6.515665559,4.0641574,6.765612646,11.3155955,-31.55558,-10.75822661,-11.8237653,110.2235075,10.49873838,7.9894507,15.03206397,21.4035639,-6.1076088,7.038087589,8.005013,39.44503963,6.28052861,4.5388074,9.432906049,22.2840325,-7.328053,3.720139021,2.4444796,46.32501941,6.806248556,4.5944726,7.756574872
1,11.326968,-15.26543,-1.578748596,-1.8423382,33.24164835,5.765557072,4.4244848,5.977800221,19.612701,-4.84766,8.527104788,6.411672,63.83387032,7.989610148,6.460155,11.68526364,12.456433,-9.680955,1.619192648,2.022502,35.59839238,5.966438836,4.295198,6.182246939,11.082161,-24.5303913,-10.10585338,-10.9121733,81.55223972,9.03062787,7.8128789,13.55287838,24.9242373,-6.7827732,6.907912141,7.156268,58.84915211,7.671320102,5.4402257,10.32319729,14.1886383,-10.82538275,3.197941244,3.0202858,30.72796247,5.543280839,4.1808748,6.399593008
1,19.612701,-10.740988,1.911207001,3.3722332,76.95455528,8.772374552,5.2534773,8.978155015,19.612701,-7.2221093,7.338115375,4.572925,85.4711113,9.245058751,7.487267,11.80334904,16.654665,-15.515624,0.221392538,-0.60693014,32.37022852,5.689484029,2.08475096,5.693789878,14.1257903,-22.3277257,-5.426908374,-7.7350673,73.43882716,8.569645684,6.8671681,10.14347877,35.128325,-6.4565634,7.116722837,4.1778819,89.46403325,9.458542871,4.9039231,11.83688207,11.150994,-35.128325,-1.689814463,-1.0510545,90.6102344,9.518940823,7.2604163,9.667766408
1,19.612701,-13.734338,2.584738191,4.0019083,98.77693339,9.938658531,6.4338186,10.26926506,19.612701,-5.629367,7.741220032,4.7040076,86.29699947,9.289617832,7.0168074,12.0922904,19.612701,-19.6133,0.051014427,-0.8463503,46.80710457,6.841571791,3.2207998,6.841761984,13.790004,-28.305449,-5.156481842,-7.1526773,93.27161461,9.657723055,7.1526773,10.94810119,39.226001,-6.4392057,7.690205605,3.6266167,103.813254,10.18887894,4.4268782,12.76528559,12.7347584,-39.226001,-2.533723764,-3.281253,118.2488063,10.8742267,8.07324746,11.16550771
1,19.612701,-13.676279,1.856966792,1.9818004,78.7997762,8.876923803,6.9910696,9.069073925,19.612701,-7.0832458,7.322845305,5.61141,81.29785544,9.01653234,7.754819,11.61558947,15.381549,-19.6133,0.046800672,-0.4405331,32.66191187,5.715060094,2.3732524,5.715251716,17.851766,-33.28898,-5.465878513,-7.37174709,104.4735308,10.22122942,6.34463361,11.59091708,39.226001,-8.3449901,7.276044632,4.493318,99.24632673,9.962245065,4.9254713,12.3364157,12.43069506,-33.373375,-1.81016612,-1.344943,106.3088645,10.31061902,8.35576363,10.46831247
1,19.612701,-14.035409,1.660900353,2.882619,77.22069116,8.787530436,6.891111,8.943113616,19.612701,-7.926005,8.542238863,7.567473,81.30448236,9.01689982,9.0865939,12.42072168,13.302185,-19.6133,-0.439063404,-0.6135142,29.00401989,5.385538032,2.1912931,5.403406015,15.349826,-21.291635,-6.88133851,-10.0101571,87.2212406,9.339231264,4.2676651,11.60060603,39.226001,-4.7417164,8.981302267,6.967127,97.18520604,9.85825573,7.0299748,13.33600377,15.4186594,-34.228106,-2.099963757,-0.8128314,99.23396818,9.961624776,7.4609312,10.18056069
1,16.51999,-16.184803,-0.658884361,0.047884032,99.54373699,9.977160768,9.356540968,9.998893218,19.325996,-7.4028716,8.93583114,9.097966,62.42959002,7.901239777,6.904878,11.92806221,8.992621,-16.654066,-2.578267902,0.23942018,43.66383048,6.607861263,4.03183582,7.093045598,11.7220097,-30.463823,-9.594715502,-11.5687821,111.0036235,10.53582572,6.4739219,14.24998909,31.641768,-0.0383072,11.51409904,9.9215715,65.70267595,8.105718719,5.3917417,14.08109203,8.38928216,-14.1545186,-1.91938354,0.4405332,33.20819805,5.762655469,4.0892967,6.073897532
1,17.33402,-17.554287,0.478840323,2.432509,110.7915329,10.52575569,8.954315,10.53664182,19.393034,-7.632715,9.175634372,9.816227,66.11780204,8.131285387,6.732494,12.26010066,7.6710224,-15.974113,-2.051735121,1.3982137,51.9549934,7.207981229,3.5625723,7.494305198,14.7291295,-30.348901,-8.696794049,-9.864111,122.1710211,11.05310007,7.393295,14.06432536,31.871613,-2.135628,11.22736949,10.5344873,68.5277908,8.278151412,5.4492027,13.94925147,7.230489,-15.198392,-2.530575445,-1.2641395,33.07408936,5.751007682,4.5394071,6.283144232
1,16.529568,-18.55985,-0.597051013,0.7278373,125.9896642,11.22451176,10.1131083,11.24037963,19.28769,-3.1986535,8.771968049,8.255207,47.44971435,6.888375306,5.564125,11.15334648,7.536947,-14.393941,-2.276281184,-0.5554548,39.40286438,6.277170093,4.8362878,6.677149123,11.3868233,-33.336864,-9.369019063,-11.8369329,127.6684363,11.29904582,6.3206928,14.67811141,31.335312,-0.8810663,11.04824923,9.9119946,64.34959173,8.021819727,4.8362872,13.65332937,8.66701,-18.176779,-1.679230171,1.513136,57.80553678,7.602995251,5.5162405,7.786228275
1,16.64449,-17.60217,-0.905056669,-1.9249382,116.0914557,10.7745745,10.1801452,10.81251975,19.383457,-4.6351743,8.210999379,6.4643445,59.35589627,7.70427779,7.8912895,11.25950297,6.8282633,-17.33402,-2.568228722,-0.79487497,42.0913586,6.487785339,5.37258903,6.977618317,14.6716678,-31.58431,-9.116056049,-10.8122155,139.8432337,11.82553312,8.8393915,14.9313667,34.055124,-4.9512092,10.7792281,10.2663374,75.37968309,8.682147378,5.573702,13.84093355,8.4754739,-16.9030634,-1.663172053,1.005565,50.18703532,7.084280861,4.05098886,7.276893334
1,15.275007,-16.730682,-1.44812926,-0.91937345,87.12761931,9.334217659,8.85854655,9.445882577,19.144037,-7.536947,8.014916578,7.1634517,62.43943031,7.901862458,6.9527613,11.25514629,9.720459,-15.849615,-2.056982049,-0.2681506,40.46550012,6.361249887,5.7173534,6.685557215,8.8298158,-31.593886,-9.463045837,-10.84094544,109.3112926,10.45520409,6.69418756,14.1017917,31.526848,-0.3447651,10.07189863,8.6957399,57.09628221,7.55620819,4.83628806,12.59124395,10.8792526,-12.5360403,-0.60885279,1.455674,40.40092293,6.356172034,4.2042186,6.385266216
1,15.7825775,-13.838486,-0.9701596,-3.5434184,76.87172908,8.767652427,6.1195795,8.82116425,19.364304,-7.6135616,8.203260539,7.8912888,59.77816849,7.73163427,6.5792662,11.27260626,12.325351,-16.596605,-1.36425963,-1.1779473,37.12959959,6.093406238,3.7445313,6.24426168,11.3772463,-27.849354,-9.17342014,-9.9119953,131.8369964,11.48202928,10.4770268,14.69655175,31.565156,-0.97683428,9.567520169,7.9679034,51.63388887,7.185672472,4.0222595,11.96542231,19.2972662,-19.5079553,-0.394100029,2.2697032,81.57659917,9.031976482,7.2017584,9.040570447
1,18.071434,-15.322891,-2.024092005,-5.3342814,93.8079678,9.685451347,5.7652376,9.894691316,19.412188,-5.1140146,8.566115123,10.668563,78.12120568,8.838620123,7.987057,12.30851469,16.759413,-12.497733,-0.686047648,-1.1300632,56.04260897,7.486161164,5.7460839,7.517530867,22.5342263,-27.74401,-10.59020713,-12.6126539,186.8142438,13.66800073,7.7763673,17.29065444,24.803931,-4.17548775,9.252162771,9.165004,36.83774388,6.069410505,3.02627102,11.0652727,18.4640832,-20.6475953,1.338044357,2.7006593,91.24625541,9.552290584,4.7884034,9.645549135
1,17.688362,-14.690822,-1.786703233,-2.7964275,80.65228508,8.980661729,6.9048775,9.156669347,19.40261,-5.315128,8.372354068,10.266336,77.18743998,8.78563828,8.149863,12.13605177,16.625336,-10.323798,1.309410624,0.019153614,57.06091371,7.553867467,6.358999614,7.666516151,22.8023766,-28.194119,-10.1590573,-12.5647706,162.591767,12.75114767,6.1195787,16.30331906,18.8184255,-4.9607861,7.062943444,7.2879498,25.82850775,5.082175494,2.9592338,8.701360689,24.775198,-20.1783317,3.096113857,3.552995,94.72926862,9.732896209,4.34787,10.21348078
1,18.588581,-14.958972,-0.827436125,-0.51714754,103.4503371,10.17105389,9.62469046,10.2046552,19.268536,-5.583278,7.480060772,7.1155677,72.21549509,8.497970057,8.6191263,11.32107787,12.220005,-10.43872,0.352809562,-0.45968673,42.34722318,6.507474409,5.71735387,6.517031362,20.685902,-30.310593,-8.307496897,-10.5823714,185.6739125,13.6262215,7.680598664,15.9589604,20.7625179,-5.08528405,7.127251211,7.1059906,33.85882745,5.818833856,2.8730419,9.200898721,16.3571855,-20.0825628,1.180245686,3.466804,87.65242053,9.362287142,4.951209,9.436387042
1,15.916653,-11.492168,2.473880755,6.5505357,64.60045138,8.037440599,6.5888433,8.409550367,19.278112,-2.4133554,6.884000282,3.9073372,57.90252526,7.609370885,4.9320558,10.26118829,15.74427,-8.1881695,0.91228663,1.6089035,28.76504451,5.363305372,2.6527755,5.440341112,11.5304754,-24.1718605,-4.410119527,-5.334282,85.56420837,9.250092344,5.88016,10.24760277,17.0562941,-3.86903,5.971713651,5.7843915,31.51452256,5.613779704,3.6966475,8.196089707,17.1999455,-13.1298023,-1.561594124,-2.7006593,44.6487119,6.681969164,4.4340617,6.862017787
1,14.15452,-11.118672,0.957967947,3.169923,52.71247796,7.26033594,7.565677,7.323262971,19.258959,-4.1371803,6.53980989,3.821146,63.51428882,7.969585235,5.956774,10.30938418,16.529568,-5.583278,2.330707452,1.7621324,25.34190883,5.034074774,3.9456444,5.547441397,11.0899423,-22.390574,-5.581841943,-5.9088897,85.90334068,9.268405509,6.1770407,10.81944084,14.22155854,-3.3327287,4.209102437,3.7828389,24.41007598,4.94065542,3.7828389,6.490502238,17.611747,-8.3988595,1.372739505,2.173935,37.02091389,6.084481399,4.5681365,6.237413538
